	Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Majority	masked_tweet	insert_tweet	num_vulgar
3048	408353082633125888	at least things are looking good for us moving into our house soon shitty landlord and awful neighbors won't miss ya	0	4	0	2	1	0	2	at least things are looking good for us moving into our house soon <VG> landlord and awful neighbors won't miss ya	at least things are looking good for us moving into our house soon shitty <VG> landlord and awful neighbors won't miss ya	1
3049	356234687766736897	they took all that damn time for this bullshit	6	1	0	0	0	0	1	they took all that <VG> time for this <VG>	they took all that damn <VG> time for this bullshit <VG>	2
3050	879865521688248320	<USER> i'd love to see kenny suplex lavar ball's ass worldscollide thebachelorette wwe	0	0	3	4	0	0	4	<USER> i'd love to see kenny suplex lavar ball's <VG> worldscollide thebachelorette wwe	<USER> i'd love to see kenny suplex lavar ball's ass <VG> worldscollide thebachelorette wwe	1
3051	304647898900070400	ifidontreplyitsbecause you probably pissed me off..duh	2	5	0	0	0	0	2	ifidontreplyitsbecause you probably <VG> me off..duh	ifidontreplyitsbecause you probably pissed <VG> me off..duh	1
3052	392104519376850944	<USER> bitch	2	5	0	0	0	0	2	<USER> <VG>	<USER> bitch <VG>	1
3053	319320398577672193	broken yes dead not completely happy ehh upset hell yess <URL>	2	4	1	0	0	0	2	broken yes dead not completely happy ehh upset <VG> yess <URL>	broken yes dead not completely happy ehh upset hell <VG> yess <URL>	1
3054	875169967754420225	<USER> ur a rancid bitch losing my account will be worth it because ur a fucking cunt christy needs to punch you in your ugly face	7	0	0	0	0	0	1	<USER> ur a rancid <VG> losing my account will be worth it because ur a <VG> <VG> christy needs to punch you in your ugly face	<USER> ur a rancid bitch <VG> losing my account will be worth it because ur a fucking <VG> cunt <VG> christy needs to punch you in your ugly face	3
3055	580030609508036608	fucking seagulls everywhere	4	3	1	0	0	0	1	<VG> seagulls everywhere	fucking <VG> seagulls everywhere	1
3056	704834467224035329	damn pll back at it again with the death threats	3	5	0	0	0	0	2	<VG> pll back at it again with the death threats	damn <VG> pll back at it again with the death threats	1
3057	279814924547530753	<USER> and if your god lets 20 kids be killed just because gov't wouldn't let religion in the school your god is an asshole amp so r u	6	2	0	0	0	0	1	<USER> and if your god lets 20 kids be killed just because gov't wouldn't let religion in the school your god is an <VG> amp so r u	<USER> and if your god lets 20 kids be killed just because gov't wouldn't let religion in the school your god is an asshole <VG> amp so r u	1
3058	406821696034050048	what a great way to start the day i got a bomb ass massage from a chick that looked exactly like <USER>	1	1	0	3	3	0	3	what a great way to start the day i got a bomb <VG> massage from a chick that looked exactly like <USER>	what a great way to start the day i got a bomb ass <VG> massage from a chick that looked exactly like <USER>	1
3059	796608235885260800	<USER> true segregationist democrats who became dixiecrats in the 1960s welcomed into the gop by dick nixon where they stayed	0	2	5	1	0	0	3	<USER> true segregationist democrats who became dixiecrats in the 1960s welcomed into the gop by <VG> nixon where they stayed	<USER> true segregationist democrats who became dixiecrats in the 1960s welcomed into the gop by dick <VG> nixon where they stayed	1
3060	551209238488682498	thinking about brewing my own beer and suddenly i realize ancient alcoholism was a fucking process lazypeopleproblems struggleisreal	0	2	5	1	0	0	3	thinking about brewing my own beer and suddenly i realize ancient alcoholism was a <VG> process lazypeopleproblems struggleisreal	thinking about brewing my own beer and suddenly i realize ancient alcoholism was a fucking <VG> process lazypeopleproblems struggleisreal	1
3061	492462692989288449	<USER> hell yeah	0	0	1	6	1	0	4	<USER> <VG> yeah	<USER> hell <VG> yeah	1
3062	883268248036421632	vision without action is daydream action without vision is nightmare jap dailyqotd qotd <URL>	0	1	6	1	0	0	3	vision without action is daydream action without vision is nightmare <VG> dailyqotd qotd <URL>	vision without action is daydream action without vision is nightmare jap <VG> dailyqotd qotd <URL>	1
3063	514949881069584384	<USER> hell to the no in whitney houston voice	0	4	3	1	0	0	2	<USER> <VG> to the no in whitney houston voice	<USER> hell <VG> to the no in whitney houston voice	1
3064	64894238302797825	<USER> damn he will always be the biggest gun out there	0	0	2	5	1	0	4	<USER> <VG> he will always be the biggest gun out there	<USER> damn <VG> he will always be the biggest gun out there	1
3065	207670640545763329	<USER> hatfield amp mccoy best damn thing to happen on tv	0	0	0	3	5	0	5	<USER> hatfield amp mccoy best <VG> thing to happen on tv	<USER> hatfield amp mccoy best damn <VG> thing to happen on tv	1
3066	2736307964	i keep forgetting about twitter i'm thinking of following the spencer pratt cuz he's a dickwad and i want to see what he posts	1	5	2	0	0	0	2	i keep forgetting about twitter i'm thinking of following the spencer pratt cuz he's a <VG> and i want to see what he posts	i keep forgetting about twitter i'm thinking of following the spencer pratt cuz he's a dickwad <VG> and i want to see what he posts	1
3067	919663709009661953	<USER> and i feel bad for your old ass so instead of calling you something worse i call you dopey try <URL>	2	5	1	0	0	0	2	<USER> and i feel bad for your old <VG> so instead of calling you something worse i call you dopey try <URL>	<USER> and i feel bad for your old ass <VG> so instead of calling you something worse i call you dopey try <URL>	1
3068	124166385222959105	dick or treat dick tracy masks get scary  by andrew blumetti you gotta be quite the tough man to pull <URL>	0	2	5	1	0	0	3	<VG> or treat <VG> tracy masks get scary  by andrew blumetti you gotta be quite the tough man to pull <URL>	dick <VG> or treat dick <VG> tracy masks get scary  by andrew blumetti you gotta be quite the tough man to pull <URL>	2
3069	315284043623198721	she always call when she wanna fuck  i dont eva call she know wuts up  drankinmycup	0	5	1	2	0	0	2	she always call when she wanna <VG>  i dont eva call she know wuts up  drankinmycup	she always call when she wanna fuck <VG>  i dont eva call she know wuts up  drankinmycup	1
3070	522934151801212930	matts girlfriend is way to calm in that situation i woulda killed his ass breakingamish	2	4	2	0	0	0	2	matts girlfriend is way to calm in that situation i woulda killed his <VG> breakingamish	matts girlfriend is way to calm in that situation i woulda killed his ass <VG> breakingamish	1
3071	737084750867746816	moving out soon and i didn't realize how much shit i had	0	3	4	1	0	0	3	moving out soon and i didn't realize how much <VG> i had	moving out soon and i didn't realize how much shit <VG> i had	1
3072	925120148004048896	so glad this shitty day is almost over overit	4	4	0	0	0	0	2	so glad this <VG> day is almost over overit	so glad this shitty <VG> day is almost over overit	1
3073	301495084610904066	<USER> sounds like the high school bullshit just carried right on over	2	5	1	0	0	0	2	<USER> sounds like the high school <VG> just carried right on over	<USER> sounds like the high school bullshit <VG> just carried right on over	1
3074	614863345951223808	this is one big ass mess	0	5	2	1	0	0	2	this is one big <VG> mess	this is one big ass <VG> mess	1
3075	499938883434328065	originally we were thinking a game that would make you pee your pants now we are aiming for a game that will make you shit your pants	0	0	6	2	0	0	3	originally we were thinking a game that would make you pee your pants now we are aiming for a game that will make you <VG> your pants	originally we were thinking a game that would make you pee your pants now we are aiming for a game that will make you shit <VG> your pants	1
3076	851135233466531843	<USER> what the hell did i just read	0	3	5	0	0	0	3	<USER> what the <VG> did i just read	<USER> what the hell <VG> did i just read	1
3077	291056013673635840	only if i was a bird i would shit on you	3	3	0	2	0	0	2	only if i was a bird i would <VG> on you	only if i was a bird i would shit <VG> on you	1
3078	265989121179258880	if you don't exercise your right to vote you have no right to bitch about election results endrant	3	3	1	1	0	0	2	if you don't exercise your right to vote you have no right to <VG> about election results endrant	if you don't exercise your right to vote you have no right to bitch <VG> about election results endrant	1
3079	675551213467889664	fuck is up w froud+verg	1	4	3	0	0	0	2	<VG> is up w froud+verg	fuck <VG> is up w froud+verg	1
3080	101742719889707009	been on this bus for 50 minutes im not even halfway over the damn hill to falmouth neveragain i havent slept in 29 hours someone get 	1	6	0	0	0	0	2	been on this bus for 50 minutes im not even halfway over the <VG> hill to falmouth neveragain i havent slept in 29 hours someone get 	been on this bus for 50 minutes im not even halfway over the damn <VG> hill to falmouth neveragain i havent slept in 29 hours someone get 	1
3081	219556723202068480	yall both go somewhere at the same damn time betawardspreshow	0	3	3	1	0	0	3	yall both go somewhere at the same <VG> time betawardspreshow	yall both go somewhere at the same damn <VG> time betawardspreshow	1
3082	935322335250231296	classic mick crisisonearthx	0	0	3	2	0	2	2	classic <VG> crisisonearthx	classic mick <VG> crisisonearthx	1
3083	288439186225262593	spreading rumors....that's that shit i don't like foreal immature	1	5	1	0	0	0	2	spreading rumors....that's that <VG> i don't like foreal immature	spreading rumors....that's that shit <VG> i don't like foreal immature	1
3084	80613738331389954	wow was really great to see big show again del rio and his creepy ass little assistant got what was coming to em	1	2	2	1	1	0	3	wow was really great to see big show again del rio and his creepy <VG> little assistant got what was coming to em	wow was really great to see big show again del rio and his creepy ass <VG> little assistant got what was coming to em	1
3085	84983295842070528	<USER> i would of broke my foot in her ass just sayin	2	5	0	0	0	0	2	<USER> i would of broke my foot in her <VG> just sayin	<USER> i would of broke my foot in her ass <VG> just sayin	1
3086	621546380088201216	remember you barely went out before your father was on your ass <USER> <URL>	0	5	1	0	0	1	2	remember you barely went out before your father was on your <VG> <USER> <URL>	remember you barely went out before your father was on your ass <VG> <USER> <URL>	1
3087	835173060927959041	i'm agnostic and all but could you cool it with that shit in public flamboyantly throwing out precise bible verses is a bit much	0	6	1	0	0	0	2	i'm agnostic and all but could you cool it with that <VG> in public flamboyantly throwing out precise bible verses is a bit much	i'm agnostic and all but could you cool it with that shit <VG> in public flamboyantly throwing out precise bible verses is a bit much	1
3088	454984228791652353	latest nightmare  a dude tried to burn down cracker barrel woke up with my stomach screaming	2	5	1	0	0	0	2	latest nightmare  a dude tried to burn down <VG> barrel woke up with my stomach screaming	latest nightmare  a dude tried to burn down cracker <VG> barrel woke up with my stomach screaming	1
3089	428597736267476994	does anyone have some clear eyes for redness relief my cock really needs to be soothed <URL>	0	6	2	0	0	0	2	does anyone have some clear eyes for redness relief my <VG> really needs to be soothed <URL>	does anyone have some clear eyes for redness relief my cock <VG> really needs to be soothed <URL>	1
3090	544287990663897089	im always over thinking shit	0	7	1	0	0	0	2	im always over thinking <VG>	im always over thinking shit <VG>	1
